"V1" "V4"
"ENSG00000119681" 54
"ENSG00000168056" 18
"ENSG00000111321" 4
"ENSG00000213316" 1
"ENSG00000012223" 25
"ENSG00000062524" 21
"ENSG00000053900" 11
"ENSG00000204193" 3
"ENSG00000183837" 7
"ENSG00000142623" 11
"ENSG00000172733" 5
"ENSG00000142224" 5
"ENSG00000140961" 14
"ENSG00000142182" 15
"ENSG00000204487" 18
"ENSG00000167565" 1
"ENSG00000160447" 11
"ENSG00000111817" 14
"ENSG00000111144" 8
"ENSG00000173503" 8
"ENSG00000168758" 11
"ENSG00000070269" 21
"ENSG00000149658" 15
"ENSG00000188352" 23
"ENSG00000178718" 2
"ENSG00000176956" 4
"ENSG00000123737" 7
"ENSG00000122224" 20
"ENSG00000171824" 13
"ENSG00000164818" 11
"ENSG00000134061" 8
"ENSG00000122512" 12
"ENSG00000091317" 1
"ENSG00000054219" 33
"ENSG00000116132" 15
"ENSG00000104903" 3
"ENSG00000254087" 22
"ENSG00000183918" 4
"ENSG00000090382" 7
"ENSG00000143418" 7
"ENSG00000153898" 14
"ENSG00000009830" 17
"ENSG00000072657" 52
"ENSG00000115216" 18
"ENSG00000139329" 14
"ENSG00000132837" 25
"ENSG00000160932" 2
"ENSG00000085491" 11
"ENSG00000176978" 3
"ENSG00000165966" 34
"ENSG00000197019" 5
"ENSG00000187244" 19
"ENSG00000203896" 3
"ENSG00000105538" 9
"ENSG00000168802" 2
"ENSG00000167264" 3
"ENSG00000106554" 3
"ENSG00000107341" 7
"ENSG00000140987" 18
"ENSG00000003056" 4
"ENSG00000088035" 12
"ENSG00000064545" 7
"ENSG00000135387" 10
"ENSG00000177370" 3
"ENSG00000188554" 18
"ENSG00000143156" 11
"ENSG00000143811" 5
"ENSG00000058262" 6
"ENSG00000184292" 5
"ENSG00000144591" 8
"ENSG00000169908" 1
"ENSG00000173540" 4
"ENSG00000119888" 8
"ENSG00000063245" 10
"ENSG00000092036" 3
"ENSG00000139620" 13
"ENSG00000158315" 8
"ENSG00000187609" 14
"ENSG00000174173" 6
"ENSG00000104835" 9
"ENSG00000120669" 19
"ENSG00000158716" 1
"ENSG00000059728" 8
"ENSG00000164109" 3
"ENSG00000170365" 11
"ENSG00000175387" 11
"ENSG00000140365" 3
"ENSG00000166949" 15
"ENSG00000141646" 100
"ENSG00000147164" 2
"ENSG00000183484" 9
"ENSG00000139323" 7
"ENSG00000102128" 3
"ENSG00000180660" 13
"ENSG00000117691" 1
"ENSG00000277443" 5
"ENSG00000204086" 4
"ENSG00000176769" 32
"ENSG00000171815" 27
"ENSG00000101695" 2
"ENSG00000109180" 7
"ENSG00000177692" 8
"ENSG00000167985" 6
"ENSG00000166902" 4
"ENSG00000071655" 7
"ENSG00000087253" 11
"ENSG00000008277" 34
"ENSG00000114544" 9
"ENSG00000174946" 12
"ENSG00000197063" 5
"ENSG00000110025" 5
"ENSG00000101638" 13
"ENSG00000105695" 17
"ENSG00000113658" 7
"ENSG00000137834" 14
"ENSG00000101665" 5
"ENSG00000103319" 13
"ENSG00000120693" 13
"ENSG00000173581" 4
"ENSG00000178573" 3
"ENSG00000204856" 2
"ENSG00000139648" 15
"ENSG00000180098" 6
"ENSG00000169019" 7
"ENSG00000140280" 3
"ENSG00000138617" 7
"ENSG00000184083" 22
"ENSG00000197651" 10
"ENSG00000109205" 8
"ENSG00000104140" 3
"ENSG00000130748" 6
"ENSG00000140830" 4
"ENSG00000185105" 9
"ENSG00000095066" 9
"ENSG00000002919" 9
"ENSG00000111727" 17
"ENSG00000120942" 9
"ENSG00000177202" 4
"ENSG00000198276" 5
"ENSG00000115592" 9
"ENSG00000075131" 2
"ENSG00000172830" 12
"ENSG00000135697" 13
"ENSG00000046647" 3
"ENSG00000104960" 7
"ENSG00000169551" 3
"ENSG00000163964" 3
"ENSG00000118894" 3
"ENSG00000180739" 11
"ENSG00000056050" 6
"ENSG00000175606" 2
"ENSG00000149292" 18
"ENSG00000170209" 19
"ENSG00000113272" 8
"ENSG00000006118" 29
"ENSG00000172530" 8
"ENSG00000213699" 3
"ENSG00000144659" 11
"ENSG00000180979" 5
"ENSG00000106733" 4
"ENSG00000103145" 4
"ENSG00000254093" 10
"ENSG00000128973" 6
"ENSG00000198146" 10
"ENSG00000183549" 24
"ENSG00000151176" 8
"ENSG00000168038" 23
"ENSG00000140006" 3
"ENSG00000116254" 49
"ENSG00000197555" 37
"ENSG00000184402" 11
"ENSG00000126790" 4
"ENSG00000126822" 20
"ENSG00000173705" 13
"ENSG00000070882" 20
"ENSG00000074706" 15
"ENSG00000107518" 33
"ENSG00000112200" 26
"ENSG00000138604" 12
"ENSG00000198780" 14
"ENSG00000103199" 10
"ENSG00000152217" 46
"ENSG00000163960" 7
"ENSG00000146006" 7
"ENSG00000174469" 72
"ENSG00000198862" 29
"ENSG00000176563" 3
"ENSG00000174514" 16
"ENSG00000235631" 19
"ENSG00000231824" 2
"ENSG00000136816" 5
"ENSG00000103932" 28
"ENSG00000100294" 3
"ENSG00000121335" 13
"ENSG00000144749" 19
"ENSG00000109084" 3
"ENSG00000105058" 2
"ENSG00000198648" 11
"ENSG00000151461" 28
"ENSG00000120800" 41
"ENSG00000161654" 2
"ENSG00000189306" 5
"ENSG00000196141" 11
"ENSG00000165802" 4
"ENSG00000102109" 3
"ENSG00000149256" 108
"ENSG00000135643" 5
"ENSG00000154710" 7
"ENSG00000185513" 21
"ENSG00000166169" 10
"ENSG00000162877" 14
"ENSG00000180329" 4
"ENSG00000169260" 23
"ENSG00000267673" 4
"ENSG00000162390" 18
"ENSG00000241935" 5
"ENSG00000185442" 3
"ENSG00000100418" 3
"ENSG00000169224" 8
"ENSG00000100359" 6
"ENSG00000212721" 5
"ENSG00000197324" 10
"ENSG00000244509" 2
"ENSG00000006042" 5
"ENSG00000253159" 24
"ENSG00000106246" 11
"ENSG00000162391" 16
"ENSG00000056487" 19
"ENSG00000264204" 1
"ENSG00000090905" 30
"ENSG00000136856" 7
"ENSG00000196834" 3
"ENSG00000103460" 11
"ENSG00000165794" 5
"ENSG00000102290" 12
"ENSG00000132855" 7
"ENSG00000159147" 12
"ENSG00000173156" 4
"ENSG00000148572" 3
"ENSG00000168014" 33
"ENSG00000108106" 4
"ENSG00000106328" 11
"ENSG00000149476" 11
"ENSG00000178982" 3
"ENSG00000102241" 17
"ENSG00000036549" 15
"ENSG00000110107" 8
"ENSG00000085514" 8
"ENSG00000072133" 29
"ENSG00000122136" 12
"ENSG00000173714" 20
"ENSG00000121716" 4
"ENSG00000108523" 5
"ENSG00000173905" 14
"ENSG00000169221" 8
"ENSG00000078589" 16
"ENSG00000071282" 10
"ENSG00000115806" 8
"ENSG00000123636" 47
"ENSG00000079931" 19
"ENSG00000075292" 34
"ENSG00000124507" 8
"ENSG00000179698" 30
"ENSG00000147650" 43
"ENSG00000223443" 11
"ENSG00000196792" 13
"ENSG00000163217" 12
"ENSG00000089486" 1
"ENSG00000144642" 20
"ENSG00000124593" 5
"ENSG00000109445" 4
"ENSG00000135272" 8
"ENSG00000176476" 3
"ENSG00000135069" 10
"ENSG00000198131" 10
"ENSG00000169188" 12
"ENSG00000181291" 29
"ENSG00000122687" 2
"ENSG00000165283" 7
"ENSG00000197363" 5
"ENSG00000182566" 4
"ENSG00000148985" 5
"ENSG00000188021" 14
"ENSG00000147274" 9
"ENSG00000213171" 15
"ENSG00000137502" 6
"ENSG00000214188" 4
"ENSG00000180828" 12
"ENSG00000172315" 4
"ENSG00000135018" 15
"ENSG00000148584" 23
"ENSG00000145996" 8
"ENSG00000122188" 8
"ENSG00000073067" 16
"ENSG00000011143" 13
"ENSG00000011295" 7
"ENSG00000169302" 14
"ENSG00000196228" 13
"ENSG00000174373" 27
"ENSG00000258890" 10
"ENSG00000138035" 8
"ENSG00000187151" 8
"ENSG00000249104" 1
"ENSG00000185728" 14
"ENSG00000163554" 141
"ENSG00000163209" 7
"ENSG00000197694" 40
"ENSG00000241794" 1
"ENSG00000196805" 4
"ENSG00000203785" 9
"ENSG00000134242" 15
"ENSG00000163216" 4
"ENSG00000119402" 4
"ENSG00000159516" 5
"ENSG00000244094" 6
"ENSG00000072310" 18
"ENSG00000122787" 17
"ENSG00000178175" 16
"ENSG00000115306" 36
"ENSG00000070182" 49
"ENSG00000104549" 9
"ENSG00000173898" 35
"ENSG00000145545" 8
"ENSG00000197122" 6
"ENSG00000075142" 2
"ENSG00000174780" 19
"ENSG00000167881" 14
"ENSG00000164880" 34
"ENSG00000100883" 7
"ENSG00000229415" 6
"ENSG00000112658" 5
"ENSG00000198911" 21
"ENSG00000186103" 10
"ENSG00000116649" 1
"ENSG00000143742" 1
"ENSG00000125508" 8
"ENSG00000153037" 3
"ENSG00000140319" 3
"ENSG00000146453" 14
"ENSG00000106028" 4
"ENSG00000100941" 19
"ENSG00000138385" 8
"ENSG00000141744" 3
"ENSG00000221888" 22
"ENSG00000174943" 5
"ENSG00000174939" 7
"ENSG00000172150" 6
"ENSG00000135250" 18
"ENSG00000096063" 15
"ENSG00000182934" 14
"ENSG00000132109" 12
"ENSG00000175535" 19
"ENSG00000184895" 1
"ENSG00000187021" 13
"ENSG00000126773" 17
"ENSG00000139874" 12
"ENSG00000131368" 6
"ENSG00000128567" 14
"ENSG00000157005" 4
"ENSG00000075089" 6
"ENSG00000278195" 11
"ENSG00000146909" 20
"ENSG00000181016" 5
"ENSG00000101868" 17
"ENSG00000180616" 4
"ENSG00000114744" 2
"ENSG00000037241" 2
"ENSG00000134049" 3
"ENSG00000122042" 3
"ENSG00000173418" 5
"ENSG00000147533" 4
"ENSG00000163479" 5
"ENSG00000152700" 4
"ENSG00000124783" 5
"ENSG00000162931" 7
"ENSG00000180879" 2
"ENSG00000114850" 6
"ENSG00000167772" 7
"ENSG00000149136" 14
"ENSG00000141380" 8
"ENSG00000181222" 22
"ENSG00000198681" 11
"ENSG00000047315" 28
"ENSG00000102978" 3
"ENSG00000221867" 11
"ENSG00000144231" 4
"ENSG00000171595" 23
"ENSG00000136147" 10
"ENSG00000136636" 17
"ENSG00000131263" 9
"ENSG00000198001" 8
"ENSG00000173588" 11
"ENSG00000070501" 5
"ENSG00000162009" 10
"ENSG00000166562" 1
"ENSG00000062822" 23
"ENSG00000132671" 15
"ENSG00000189050" 10
"ENSG00000106628" 5
"ENSG00000177084" 45
"ENSG00000126752" 6
"ENSG00000138663" 11
"ENSG00000100479" 5
"ENSG00000140521" 18
"ENSG00000165583" 3
"ENSG00000170734" 9
"ENSG00000147669" 1
"ENSG00000147465" 3
"ENSG00000185247" 15
"ENSG00000177700" 3
"ENSG00000170581" 12
"ENSG00000213401" 17
"ENSG00000099821" 19
"ENSG00000115415" 20
"ENSG00000214107" 19
"ENSG00000115138" 11
"ENSG00000138378" 25
"ENSG00000099399" 11
"ENSG00000005421" 11
"ENSG00000168610" 25
"ENSG00000204644" 2
"ENSG00000106153" 3
"ENSG00000125629" 1
"ENSG00000149084" 7
"ENSG00000144635" 6
"ENSG00000118017" 7
"ENSG00000147381" 10
"ENSG00000099817" 3
"ENSG00000167123" 9
"ENSG00000100142" 4
"ENSG00000111653" 3
"ENSG00000197172" 7
"ENSG00000168002" 5
"ENSG00000149418" 17
"ENSG00000182518" 3
"ENSG00000163882" 2
"ENSG00000100380" 2
"ENSG00000156009" 6
"ENSG00000105258" 1
"ENSG00000144681" 18
"ENSG00000158639" 5
"ENSG00000124260" 13
"ENSG00000124214" 12
"ENSG00000110777" 13
"ENSG00000155304" 12
"ENSG00000143190" 17
"ENSG00000159167" 6
"ENSG00000111885" 18
"ENSG00000028277" 18
"ENSG00000196547" 11
"ENSG00000185668" 4
"ENSG00000109193" 11
"ENSG00000140400" 16
"ENSG00000184486" 15
"ENSG00000167323" 10
"ENSG00000112893" 15
"ENSG00000198914" 13
"ENSG00000118402" 6
"ENSG00000164175" 12
"ENSG00000078808" 2
"ENSG00000053372" 6
"ENSG00000213015" 3
"ENSG00000140093" 22
"ENSG00000198798" 4
"ENSG00000105854" 9
"ENSG00000173757" 18
"ENSG00000120289" 10
"ENSG00000105852" 18
"ENSG00000126561" 13
"ENSG00000162385" 2
"ENSG00000127948" 17
"ENSG00000126549" 3
"ENSG00000111837" 10
"ENSG00000166888" 22
"ENSG00000172005" 2
"ENSG00000064835" 9
"ENSG00000204531" 5
"ENSG00000087586" 6
"ENSG00000166963" 46
"ENSG00000072786" 12
"ENSG00000131711" 46
"ENSG00000212993" 9
"ENSG00000008086" 21
"ENSG00000124613" 13
"ENSG00000184271" 11
"ENSG00000105146" 15
"ENSG00000078018" 73
"ENSG00000180817" 7
"ENSG00000118046" 18
"ENSG00000047849" 16
"ENSG00000186951" 10
"ENSG00000183117" 194
"ENSG00000171533" 12
"ENSG00000160948" 2
"ENSG00000172889" 3
"ENSG00000132912" 11
"ENSG00000138231" 9
"ENSG00000109576" 7
"ENSG00000091536" 57
"ENSG00000065615" 12
"ENSG00000104774" 21
"ENSG00000196767" 15
"ENSG00000104375" 8
"ENSG00000109323" 20
"ENSG00000152192" 12
"ENSG00000114904" 8
"ENSG00000166634" 13
"ENSG00000151615" 17
"ENSG00000189221" 15
"ENSG00000091010" 14
"ENSG00000101109" 6
"ENSG00000069535" 18
"ENSG00000156194" 23
"ENSG00000075413" 8
"ENSG00000128059" 7
"ENSG00000203952" 10
"ENSG00000130368" 12
"ENSG00000163736" 8
"ENSG00000151224" 16
"ENSG00000168906" 8
"ENSG00000086717" 19
"ENSG00000007264" 19
"ENSG00000064601" 6
"ENSG00000162510" 9
"ENSG00000087076" 5
"ENSG00000198189" 5
"ENSG00000103174" 10
"ENSG00000074935" 7
"ENSG00000108423" 6
"ENSG00000023902" 9
"ENSG00000138795" 11
"ENSG00000116882" 18
"ENSG00000112033" 5
"ENSG00000197165" 7
"ENSG00000186868" 27
"ENSG00000132170" 15
"ENSG00000177398" 43
"ENSG00000125686" 25
"ENSG00000160188" 9
"ENSG00000116141" 28
"ENSG00000171054" 11
"ENSG00000103495" 6
"ENSG00000171497" 9
"ENSG00000175229" 18
"ENSG00000198125" 5
"ENSG00000163348" 12
"ENSG00000141644" 14
"ENSG00000142512" 24
"ENSG00000165471" 9
"ENSG00000152601" 10
"ENSG00000185798" 2
"ENSG00000197971" 8
"ENSG00000258839" 2
"ENSG00000187522" 8
"ENSG00000168938" 4
"ENSG00000169738" 2
"ENSG00000111231" 5
"ENSG00000185222" 4
"ENSG00000113851" 8
"ENSG00000137876" 2
"ENSG00000132561" 17
"ENSG00000196262" 4
"ENSG00000132031" 10
"ENSG00000166794" 2
"ENSG00000125952" 3
"ENSG00000166833" 52
"ENSG00000134369" 36
"ENSG00000067798" 74
"ENSG00000176136" 15
"ENSG00000100099" 12
"ENSG00000187808" 5
"ENSG00000076706" 7
"ENSG00000118898" 26
"ENSG00000154342" 10
"ENSG00000171444" 31
"ENSG00000100614" 6
"ENSG00000138032" 4
"ENSG00000115241" 6
"ENSG00000183196" 8
"ENSG00000143224" 9
"ENSG00000101977" 25
"ENSG00000172531" 5
"ENSG00000138646" 16
"ENSG00000121864" 11
"ENSG00000166603" 11
"ENSG00000108352" 16
"ENSG00000086200" 17
"ENSG00000138193" 59
"ENSG00000100503" 34
"ENSG00000185231" 11
"ENSG00000124089" 10
"ENSG00000076513" 10
"ENSG00000185621" 18
"ENSG00000112118" 13
"ENSG00000104738" 15
"ENSG00000100297" 7
"ENSG00000076003" 14
"ENSG00000166508" 13
"ENSG00000117335" 12
"ENSG00000163297" 17
"ENSG00000206557" 21
"ENSG00000165714" 3
"ENSG00000118733" 15
"ENSG00000143384" 7
"ENSG00000175182" 7
"ENSG00000073111" 16
"ENSG00000172551" 3
"ENSG00000172208" 12
"ENSG00000175619" 11
"ENSG00000151164" 9
"ENSG00000155970" 21
"ENSG00000163206" 1
"ENSG00000073670" 15
"ENSG00000112559" 5
"ENSG00000128590" 5
"ENSG00000185926" 18
"ENSG00000261594" 4
"ENSG00000160087" 4
"ENSG00000198625" 7
"ENSG00000188408" 16
"ENSG00000065833" 23
"ENSG00000014641" 5
"ENSG00000146701" 3
"ENSG00000255181" 3
"ENSG00000135679" 14
"ENSG00000157884" 9
"ENSG00000205667" 13
"ENSG00000218819" 72
"ENSG00000171044" 15
"ENSG00000152382" 1
"ENSG00000159445" 2
"ENSG00000175294" 15
"ENSG00000175485" 3
"ENSG00000184210" 11
"ENSG00000165828" 1
"ENSG00000198546" 5
"ENSG00000156831" 8
"ENSG00000226174" 2
"ENSG00000166971" 4
"ENSG00000139880" 18
"ENSG00000149654" 28
"ENSG00000150681" 18
"ENSG00000178358" 6
"ENSG00000166368" 14
"ENSG00000223496" 3
"ENSG00000205835" 12
"ENSG00000183655" 10
"ENSG00000125812" 11
"ENSG00000120318" 22
"ENSG00000146802" 15
"ENSG00000151881" 4
"ENSG00000163719" 12
"ENSG00000097033" 10
"ENSG00000116353" 10
"ENSG00000104427" 5
"ENSG00000107362" 5
"ENSG00000137806" 4
"ENSG00000029639" 6
"ENSG00000180438" 3
"ENSG00000129292" 20
"ENSG00000197006" 3
"ENSG00000117362" 3
"ENSG00000181135" 9
"ENSG00000072042" 6
"ENSG00000180921" 26
"ENSG00000152457" 21
"ENSG00000106868" 17
"ENSG00000203485" 14
"ENSG00000144848" 2
"ENSG00000137054" 6
"ENSG00000115282" 6
"ENSG00000185873" 24
"ENSG00000111707" 7
"ENSG00000023041" 10
"ENSG00000180929" 7
"ENSG00000181963" 10
"ENSG00000197790" 15
"ENSG00000110066" 23
"ENSG00000147592" 4
"ENSG00000171853" 18
"ENSG00000176623" 8
"ENSG00000188706" 6
"ENSG00000167113" 5
"ENSG00000122140" 5
"ENSG00000126524" 4
"ENSG00000183520" 6
"ENSG00000154611" 10
"ENSG00000109065" 2
"ENSG00000128408" 5
"ENSG00000066735" 47
"ENSG00000130684" 18
"ENSG00000188976" 7
"ENSG00000144452" 76
"ENSG00000106560" 12
"ENSG00000163885" 16
"ENSG00000171490" 8
"ENSG00000206535" 10
"ENSG00000162994" 13
"ENSG00000101181" 6
"ENSG00000117155" 5
"ENSG00000127328" 18
"ENSG00000132554" 43
"ENSG00000161956" 5
"ENSG00000113209" 31
"ENSG00000138002" 23
"ENSG00000181722" 21
"ENSG00000135269" 9
"ENSG00000165219" 24
"ENSG00000127578" 15
"ENSG00000100991" 13
"ENSG00000142864" 9
"ENSG00000166343" 13
"ENSG00000112273" 12
"ENSG00000156042" 24
"ENSG00000173467" 6
"ENSG00000100124" 2
"ENSG00000119403" 13
"ENSG00000274349" 8
"ENSG00000214021" 1
"ENSG00000126733" 27
"ENSG00000172586" 1
"ENSG00000180934" 17
"ENSG00000164265" 3
"ENSG00000166762" 14
"ENSG00000221996" 19
"ENSG00000198574" 5
"ENSG00000204104" 9
"ENSG00000183389" 12
"ENSG00000170604" 12
"ENSG00000161634" 7
"ENSG00000172197" 8
"ENSG00000170921" 37
"ENSG00000186472" 235
"ENSG00000157978" 3
"ENSG00000109046" 10
"ENSG00000099954" 21
"ENSG00000170743" 15
"ENSG00000198624" 4
"ENSG00000143954" 18
"ENSG00000163606" 12
"ENSG00000111790" 3
"ENSG00000163281" 4
"ENSG00000154240" 19
"ENSG00000135999" 13
"ENSG00000105618" 3
"ENSG00000119977" 10
"ENSG00000162944" 13
"ENSG00000184863" 31
"ENSG00000115317" 5
"ENSG00000145721" 6
"ENSG00000184544" 14
"ENSG00000163528" 3
"ENSG00000143924" 15
"ENSG00000148602" 21
"ENSG00000122678" 17
"ENSG00000171016" 15
"ENSG00000157954" 10
"ENSG00000160404" 2
"ENSG00000179241" 7
"ENSG00000038274" 9
"ENSG00000183695" 8
"ENSG00000179817" 9
"ENSG00000179826" 11
"ENSG00000175106" 2
"ENSG00000179598" 2
"ENSG00000166582" 2
"ENSG00000154803" 15
"ENSG00000146411" 12
"ENSG00000196350" 67
"ENSG00000159314" 15
"ENSG00000204703" 11
"ENSG00000204702" 19
"ENSG00000204701" 17
"ENSG00000166900" 7
"ENSG00000115808" 12
"ENSG00000187595" 3
"ENSG00000106089" 4
"ENSG00000214106" 3
"ENSG00000196502" 9
"ENSG00000198203" 11
"ENSG00000103496" 5
"ENSG00000136854" 10
"ENSG00000162236" 10
"ENSG00000167100" 12
"ENSG00000116266" 14
"ENSG00000076944" 11
"ENSG00000198252" 4
"ENSG00000258083" 15
"ENSG00000109111" 30
"ENSG00000196235" 17
"ENSG00000177453" 21
"ENSG00000174473" 30
"ENSG00000139531" 11
"ENSG00000088002" 12
"ENSG00000254709" 48
"ENSG00000105398" 9
"ENSG00000176428" 2
"ENSG00000213246" 1
"ENSG00000115685" 9
"ENSG00000197321" 32
"ENSG00000180767" 7
"ENSG00000132825" 6
"ENSG00000101945" 4
"ENSG00000213639" 8
"ENSG00000156502" 10
"ENSG00000186298" 7
"ENSG00000135447" 3
"ENSG00000148290" 3
"ENSG00000006071" 48
"ENSG00000184203" 8
"ENSG00000148248" 7
"ENSG00000148291" 2
"ENSG00000154415" 58
"ENSG00000148296" 4
"ENSG00000119938" 15
"ENSG00000148297" 1
"ENSG00000153721" 9
"ENSG00000165025" 22
"ENSG00000221914" 15
"ENSG00000156475" 21
"ENSG00000137713" 9
"ENSG00000135373" 4
"ENSG00000129158" 7
"ENSG00000117751" 1
"ENSG00000139190" 3
"ENSG00000124333" 4
"ENSG00000204569" 18
"ENSG00000220205" 2
"ENSG00000113575" 6
"ENSG00000198765" 41
"ENSG00000130035" 24
"ENSG00000104695" 3
"ENSG00000143185" 1
"ENSG00000214114" 1
"ENSG00000164483" 19
"ENSG00000105568" 23
"ENSG00000105550" 5
"ENSG00000129990" 15
"ENSG00000138814" 13
"ENSG00000132872" 19
"ENSG00000082212" 17
"ENSG00000149923" 7
"ENSG00000006128" 4
"ENSG00000124733" 3
"ENSG00000107758" 9
"ENSG00000074211" 15
"ENSG00000073711" 20
"ENSG00000008056" 20
"ENSG00000119383" 7
"ENSG00000008282" 6
"ENSG00000066027" 8
"ENSG00000102003" 6
"ENSG00000068971" 15
"ENSG00000078304" 8
"ENSG00000067715" 21
"ENSG00000112640" 6
"ENSG00000155918" 4
"ENSG00000154001" 8
"ENSG00000169836" 25
"ENSG00000204174" 17
"ENSG00000147133" 44
"ENSG00000103313" 27
"ENSG00000276234" 8
"ENSG00000143995" 12
"ENSG00000251655" 6
"ENSG00000130699" 20
"ENSG00000134138" 22
"ENSG00000064313" 27
"ENSG00000181638" 6
"ENSG00000254521" 26
"ENSG00000172578" 26
"ENSG00000154781" 10
"ENSG00000120910" 8
"ENSG00000075073" 4
"ENSG00000120727" 4
"ENSG00000221823" 6
"ENSG00000164054" 3
"ENSG00000169057" 6
"ENSG00000147526" 9
"ENSG00000159596" 5
"ENSG00000196814" 3
"ENSG00000068305" 9
"ENSG00000011485" 9
"ENSG00000166863" 2
"ENSG00000120509" 2
"ENSG00000119414" 7
"ENSG00000115353" 18
"ENSG00000064489" 1
"ENSG00000131238" 6
"ENSG00000151694" 15
"ENSG00000232237" 5
"ENSG00000081189" 16
"ENSG00000108849" 2
"ENSG00000116604" 10
"ENSG00000168079" 15
"ENSG00000166337" 8
"ENSG00000085377" 21
"ENSG00000273841" 6
"ENSG00000180644" 13
"ENSG00000120656" 5
"ENSG00000133895" 45
"ENSG00000122862" 1
"ENSG00000064995" 1
"ENSG00000005102" 7
"ENSG00000186652" 5
"ENSG00000135341" 14
"ENSG00000106511" 16
"ENSG00000231887" 1
"ENSG00000197780" 3
"ENSG00000168754" 20
"ENSG00000122643" 10
"ENSG00000168010" 10
"ENSG00000197948" 8
"ENSG00000116221" 9
"ENSG00000145979" 6
"ENSG00000127084" 20
"ENSG00000168894" 3
"ENSG00000124574" 23
"ENSG00000197870" 16
"ENSG00000149591" 6
"ENSG00000111639" 3
"ENSG00000095015" 52
"ENSG00000230657" 14
"ENSG00000141384" 11
"ENSG00000198909" 7
"ENSG00000143294" 23
"ENSG00000106290" 9
"ENSG00000085511" 25
"ENSG00000137509" 7
"ENSG00000148835" 10
"ENSG00000187049" 3
"ENSG00000197442" 26
"ENSG00000164169" 18
"ENSG00000167461" 4
"ENSG00000188783" 8
"ENSG00000178913" 10
"ENSG00000185177" 9
"ENSG00000168394" 17
"ENSG00000205133" 3
"ENSG00000112493" 7
"ENSG00000204267" 5
"ENSG00000132356" 12
"ENSG00000059588" 15
"ENSG00000106484" 7
"ENSG00000162409" 23
"ENSG00000156162" 15
"ENSG00000105976" 41
"ENSG00000111725" 5
"ENSG00000118514" 21
"ENSG00000162032" 1
"ENSG00000131791" 7
"ENSG00000138653" 53
"ENSG00000102390" 4
"ENSG00000185414" 7
"ENSG00000006837" 7
"ENSG00000108826" 1
"ENSG00000150048" 11
"ENSG00000165682" 2
"ENSG00000112818" 20
"ENSG00000134551" 3
"ENSG00000141434" 12
"ENSG00000162367" 11
"ENSG00000179761" 7
"ENSG00000198056" 12
"ENSG00000146143" 12
"ENSG00000177156" 4
"ENSG00000183032" 9
"ENSG00000143595" 11
"ENSG00000156509" 13
"ENSG00000137384" 12
"ENSG00000181619" 5
"ENSG00000225556" 10
"ENSG00000135549" 3
"ENSG00000172243" 8
"ENSG00000140545" 6
"ENSG00000181929" 5
"ENSG00000163975" 15
"ENSG00000100060" 1
"ENSG00000108946" 16
"ENSG00000167962" 11
"ENSG00000188191" 10
"ENSG00000134668" 28
"ENSG00000131446" 8
"ENSG00000114302" 6
"ENSG00000183434" 9
"ENSG00000165006" 6
"ENSG00000109787" 7
"ENSG00000205693" 9
"ENSG00000180479" 15
"ENSG00000139151" 22
"ENSG00000162783" 6
"ENSG00000115137" 5
"ENSG00000072062" 9
"ENSG00000198650" 13
"ENSG00000120341" 20
"ENSG00000140259" 5
"ENSG00000142875" 12
"ENSG00000139178" 10
"ENSG00000180964" 2
"ENSG00000117122" 2
"ENSG00000165059" 16
"ENSG00000037749" 6
"ENSG00000171033" 5
"ENSG00000184058" 4
"ENSG00000166482" 3
"ENSG00000163932" 15
"ENSG00000110484" 2
"ENSG00000171132" 15
"ENSG00000165572" 10
"ENSG00000126583" 36
"ENSG00000027075" 7
"ENSG00000150526" 25
"ENSG00000163558" 18
"ENSG00000049130" 9
"ENSG00000123143" 17
